url,timestamp,label,source,domain_age_days,has_ssl,ssl_issuer,ssl_issuer_is_free,registrar,whois_available,registration_period_days,country
https://simple.wikipedia.org/wiki/computer_mouse,2023-03-28 00:00:00+00:00,0,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://three-gb.com,2023-03-28 00:00:00+00:00,1,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
https://ru.pinterest.com/graphicsfairy/,2023-03-28 00:00:00+00:00,0,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
https://www.playmeo.com/,2023-03-28 00:00:00+00:00,0,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://biotechnews.blogsky.com,2023-03-28 00:00:00+00:00,0,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://www.laviosaviaggi.com/ver/webapps/80a1d/websrc,2023-03-28 00:00:00+00:00,1,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://www.bellykids.co.uk/,2023-03-29 00:00:00+00:00,0,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
https://www.internetmedicin.se/,2023-03-29 00:00:00+00:00,0,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://www.clipartguide.com/_search_terms/computer_mouse.html,2023-03-29 00:00:00+00:00,0,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
https://teploteka.com.ua/,2023-03-29 00:00:00+00:00,0,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://www.istanbuloriental.fi/,2023-03-29 00:00:00+00:00,0,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
https://www.britannica.com/technology/computer-memory,2023-03-29 00:00:00+00:00,0,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://www.liveatspencer68.com/,2023-03-29 00:00:00+00:00,0,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://videoslol.webcindario.com/app/facebook.com/?lang=de&amp;key=oblm1nhrckl4kzbanv07z80sdfmvyivhgkxupwsnre2kkch7jbc8irkizzhwzv2ngnpvd4ojwxvurspxpr1ufxynd7fruweobr6yha5qsgwi7qfkse2zi0gmgwrc99q3vnwbze7n2mcun12t4snllkdelcel7b6avuk8xworqjf5mltgjbzdip3ecg4hjr1nzsdhbaot,2023-03-30 00:00:00+00:00,1,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://www.techsupportalert.com/best-free-firewall-protection.htm,2023-03-30 00:00:00+00:00,0,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://jomchatjoinwhasaapsvideo.wikaba.com/login.php,2023-03-30 00:00:00+00:00,1,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
https://www.hornguys.com/,2023-03-30 00:00:00+00:00,0,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
https://www.youtube.com/user/cbsthismorning,2023-03-30 00:00:00+00:00,0,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
https://en.wikipedia.org/wiki/multimediacard,2023-03-30 00:00:00+00:00,0,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
https://community.spiceworks.com/topic/161678-how-to-create-a-dns-entry-that-redirects-to-a-different-site,2023-03-30 00:00:00+00:00,0,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
https://www.merriam-webster.com/dictionary/tabloid,2023-03-30 00:00:00+00:00,0,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://jalfre.com/joomla16/administrator/d/,2023-03-30 00:00:00+00:00,1,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://www.wesleysteiner.com/quickgames/bridge.html,2023-03-31 00:00:00+00:00,0,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://singapore.recruit.net/search-interactive-media-designer-jobs,2023-03-31 00:00:00+00:00,0,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://support-appleld.com.secureupdate.duilawyeryork.com/ap/4abbb85f1fc9deb/?cmd=_update&dispatch=4abbb85f1fc9deba1&locale=_,2023-03-31 00:00:00+00:00,1,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
https://www.xyplorer.com/,2023-03-31 00:00:00+00:00,0,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
https://www.tholiquids.com/,2023-03-31 00:00:00+00:00,0,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
https://www.blackberrys.ru/,2023-03-31 00:00:00+00:00,0,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
https://www.errenskitchen.com/,2023-03-31 00:00:00+00:00,0,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://mchr3k.github.io,2023-04-01 00:00:00+00:00,0,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://webmail.sauthsec.com/yt/login.php,2023-04-01 00:00:00+00:00,1,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://www.fareastcontainers.com/,2023-04-01 00:00:00+00:00,0,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
https://pannative.blogspot.com/,2023-04-01 00:00:00+00:00,0,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
https://admin.baragor.se/fx3/190.html,2023-04-02 00:00:00+00:00,1,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://www.grandepornogratis.com/,2023-04-02 00:00:00+00:00,0,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://topfoodseafood.com/aspnet_client/system_web/4_0_30319/paypal,2023-04-02 00:00:00+00:00,1,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://carmo-ekb.kz/wp-content/languages/login.yahoo.com/login.htm,2023-04-02 00:00:00+00:00,1,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://www.autonomic-controls.com/documents/amplifiers/mirage_digital_amplifiers_protocol_document_(rs-232)(ip).pdf,2023-04-02 00:00:00+00:00,0,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://unam.myfreesites.net/,2023-04-02 00:00:00+00:00,1,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://rockysite.net/gettokens/,2023-04-02 00:00:00+00:00,1,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
https://www.centromusicalpaternense.es:443/wp-includes/css,2023-04-02 00:00:00+00:00,1,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://www.piandizano.it/sito/wp-content/gallery/css/,2023-04-02 00:00:00+00:00,1,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
https://en.m.wikipedia.org/wiki/gateway_motorsports_park,2023-04-02 00:00:00+00:00,0,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://www.newworldencyclopedia.org/entry/cladistics,2023-04-02 00:00:00+00:00,0,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://www.innovativephp.com/,2023-04-02 00:00:00+00:00,0,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://www.gzymca.org/public/upload/post_photos/file/20160226/20160226051521_96140.html,2023-04-02 00:00:00+00:00,1,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://www.dictionary.com/browse/curry,2023-04-02 00:00:00+00:00,0,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
https://en.wikiquote.org/wiki/india,2023-04-02 00:00:00+00:00,0,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://www.cbsnews.com/cbs-this-morning/,2023-04-02 00:00:00+00:00,0,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://transcript.login.2016.getwetusa.com/,2023-04-03 00:00:00+00:00,1,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://www.thefreedictionary.com/traffic,2023-04-03 00:00:00+00:00,0,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://www.piano-play-it.com/free-online-piano-lessons.html,2023-04-03 00:00:00+00:00,0,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
https://techterms.com/definition/ram,2023-04-03 00:00:00+00:00,0,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
https://www.medforward.com/,2023-04-03 00:00:00+00:00,0,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
https://support-appleld.com.secureupdate.duilawyeryork.com/ap/c05f378d59c6ba8/?cmd=_update&dispatch=c05f378d59c6ba805&locale=_us,2023-04-03 00:00:00+00:00,1,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
https://support-appleld.com.secureupdate.duilawyeryork.com/ap/8060087b140c43e/?cmd=_update&dispatch=8060087b140c43e23&locale=_us,2023-04-04 00:00:00+00:00,1,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
https://www.npmjs.com/node-red,2023-04-04 00:00:00+00:00,0,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://www.checkbbsms.com,2023-04-04 00:00:00+00:00,1,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://www.kbstitchdesigns.com/i/successful(1).htm,2023-04-04 00:00:00+00:00,1,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
https://wiki.archlinux.org/index.php/file_systems,2023-04-04 00:00:00+00:00,0,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://algs4.cs.princeton.edu/44sp/,2023-04-04 00:00:00+00:00,0,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://searchnetworking.techtarget.com/answer/is-passive-optical-networking-good-for-enterprises,2023-04-05 00:00:00+00:00,0,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://www.ecswire.com/mmspecs/specsheets/general/p_2425_genspeed_cat6_cables.pdf,2023-04-05 00:00:00+00:00,0,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://www.diffen.com/difference/mms_vs_sms,2023-04-05 00:00:00+00:00,0,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://www.oxfordlimoservice.com/info/g-doc/g-doc/,2023-04-05 00:00:00+00:00,1,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://www.mathopenref.com/constdividesegment.html,2023-04-05 00:00:00+00:00,0,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://www.samcool.org/90ab705610d8e3cd93c3e28b0c6befd0/?sec=thomashamann,2023-04-06 00:00:00+00:00,1,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://heuristic-varahamihira-fec04e.netlify.app/,2023-04-06 00:00:00+00:00,1,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
https://www.directlyrics.com/kendrick-lamar-dna-lyrics.html,2023-04-06 00:00:00+00:00,0,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://dictionary.babylon-software.com/black%20letter/,2023-04-06 00:00:00+00:00,0,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://repository.law.umich.edu/cgi/viewcontent.cgi?article=1230&context=articles,2023-04-07 00:00:00+00:00,0,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
https://www.phenomenologylab.eu/wp-includes/js/jquery/ui/x1x/v4/09d25f03c8bcc8e/loading2.php,2023-04-07 00:00:00+00:00,1,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://atualizarcartao.kinghost.net/promocao.php,2023-04-07 00:00:00+00:00,1,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://cache.nebula.phx3.secureserver.net/obj/qkmymthbnjg0rjjcrjg2njc3oem6ywy1zdcwyjhhoddhzmqwzdgyztdkotuymdlky2yzody6ojo6/,2023-04-07 00:00:00+00:00,1,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
https://www.you-mp3.net/,2023-04-07 00:00:00+00:00,0,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
https://www.facebook.com/publicdomainpictures,2023-04-07 00:00:00+00:00,0,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://www.stclair.org/,2023-04-07 00:00:00+00:00,0,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://work.chron.com/busboy-server-job-descriptions-12678.html,2023-04-08 00:00:00+00:00,0,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
https://psicoayudante.com/wp-json/oembed/1.0/service/,2023-04-08 00:00:00+00:00,1,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
https://www.ibef.org/industry/indian-food-industry.aspx,2023-04-09 00:00:00+00:00,0,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://authorcheck.com/assets/deleteme/dropbox%20-%20simplify%20your%20life.htm,2023-04-09 00:00:00+00:00,1,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://creatingcottage.blogspot.com,2023-04-09 00:00:00+00:00,0,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://www.aboutkidshealth.ca/en/resourcecentres/prematurebabies/overviewoftreatment/treatmentofbreathingproblems/pages/surfactant-replacement-therapy.aspx,2023-04-09 00:00:00+00:00,0,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://topfoodseafood.com/aspnet_client/system_web/4_0_30319/paypal/,2023-04-09 00:00:00+00:00,1,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
https://www.facebook.com/saversbank,2023-04-09 00:00:00+00:00,0,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
https://en.wikipedia.org/wiki/the_amazing_race,2023-04-09 00:00:00+00:00,0,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://packetlife.net/media/library/32/nat.pdf,2023-04-10 00:00:00+00:00,0,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://www.nocti.org/pdfs/jobready/3425_visual_communication_&_interactive_media.pdf,2023-04-10 00:00:00+00:00,0,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://secureupdate.appleld.com.duilawyeryork.com/ap/351e4f32d34713c?cmd=_update&dispatch=351e4f32d34713c6f&locale=_lu,2023-04-10 00:00:00+00:00,1,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://www.iconarchive.com/tag/mouse,2023-04-10 00:00:00+00:00,0,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
https://mywebarticle.com/$%25/,2023-04-10 00:00:00+00:00,1,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://epitisgis.gr/wp-content/themes/twentysixteen/erasingin/myaccount/s=,2023-04-10 00:00:00+00:00,1,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://78.143.96.35/wordpress/gam/index.php?bidderblocklogin=&amp;hc=1&amp;hm=,2023-04-10 00:00:00+00:00,1,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://www.allflagsauto.com/wp-admin/meta/document/googledrive/,2023-04-10 00:00:00+00:00,1,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
https://aparejodefortuna.wordpress.com/,2023-04-10 00:00:00+00:00,0,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://royalinkahotel.pe/includes/ik/brain.html,2023-04-10 00:00:00+00:00,1,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://www.cs.uni.edu/~diesburg/courses/cs3470_fa14/sessions/s04/s04.pdf,2023-04-10 00:00:00+00:00,0,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
https://en.wikipedia.org/wiki/passive-aggressive_behavior,2023-04-11 00:00:00+00:00,0,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
https://support-appleld.com.secureupdate.duilawyeryork.com/ap/4616669a72a0e95?cmd=_update&dispatch=4616669a72a0e9551&locale=_us,2023-04-11 00:00:00+00:00,1,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://bd.retirezee.com/ch/china-upgrade/index.php?email=info@boardware.com.mo,2023-04-11 00:00:00+00:00,1,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
https://support-appleld.com.secureupdate.duilawyeryork.com/ap/307a0fd70046066?cmd=_update&dispatch=307a0fd700460661f&locale=_us,2023-04-11 00:00:00+00:00,1,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
https://www.insidethefun.com/login.aspx?redir=/default.aspx,2023-04-11 00:00:00+00:00,0,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://www.instructables.com/id/keyboard-cat/,2023-04-11 00:00:00+00:00,0,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://www.tsv-birkenau.de/,2023-04-11 00:00:00+00:00,0,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
https://app.smartsheet.com/b/home?mt=57&amp;de=hyhakh2e9ewdwut49guhntsgzq7cveqpv5cjazzqgm4&amp;lang=en_gb,2023-04-12 00:00:00+00:00,1,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://xn--ltappen-80a.se/_default.asp,2023-04-12 00:00:00+00:00,1,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://www.dailyembroidery.com/,2023-04-12 00:00:00+00:00,0,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://rnb51.com/bv/mweb.co.za/my%20email%20login.html,2023-04-12 00:00:00+00:00,1,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://www.cwa4501.org/controlpanel,2023-04-12 00:00:00+00:00,1,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://www.sshic.com/,2023-04-12 00:00:00+00:00,0,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
https://opsidposqidpoqsidpoiqspodiqsopdipqsd.blogspot.com/,2023-04-12 00:00:00+00:00,1,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://www.enjoy-retirement-jobs.com/domain-name-definition.html,2023-04-12 00:00:00+00:00,0,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://www.linfo.org/standard_error.html,2023-04-13 00:00:00+00:00,0,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
https://howto.indecosoft.ro/wp-includes/fonts/upgrade.php,2023-04-13 00:00:00+00:00,1,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
https://20200803152632-dot-res4po1ns5ive.rj.r.appspot.com/sw/index.php,2023-04-13 00:00:00+00:00,1,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://www.oneonlinegames.com/games/girly-games/celebrity-bodyguard,2023-04-13 00:00:00+00:00,0,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://betcupgiris1.blogspot.com,2023-04-13 00:00:00+00:00,1,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://www.cornerstonecommunities.com/,2023-04-13 00:00:00+00:00,0,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
https://www.xn--mhringen-n4a.de/,2023-04-13 00:00:00+00:00,0,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://santacruz.gob.bo,2023-04-14 00:00:00+00:00,0,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
https://se-connecter.net/hotmail/,2023-04-14 00:00:00+00:00,1,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://www.autoeurope.com/go/car-rental-nice/,2023-04-14 00:00:00+00:00,0,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
https://www.computerhope.com/jargon/m/memocard.htm,2023-04-14 00:00:00+00:00,0,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://cupkaju.wz.sk/5404f71c9393db6077004355bf900625/,2023-04-14 00:00:00+00:00,1,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://detes.sk/1122//?sec=yvonne%20goebel,2023-04-14 00:00:00+00:00,1,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
https://www.slideshare.net/amazonwebservices/aws-for-cdn-john-mancuso,2023-04-15 00:00:00+00:00,0,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://m.hf215.com/,2023-04-15 00:00:00+00:00,1,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
https://www.sevenforums.com/drivers/210625-bluetooth-peripheral-device-driver-device-unplugged-not-found.html,2023-04-15 00:00:00+00:00,0,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://secureupdate.appleld.com.duilawyeryork.com/ap/b9a401bb43b7515?cmd=_update&dispatch=b9a401bb43b751590&locale=,2023-04-15 00:00:00+00:00,1,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://yasmin888.blogspot.com/,2023-04-15 00:00:00+00:00,0,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
https://fhm.nl/,2023-04-15 00:00:00+00:00,0,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
https://www.facebook.com/crynosaurs/,2023-04-15 00:00:00+00:00,0,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://justlookapp.com/blog/wp-content/themes/storefront/assets/fonts/08e15334953fdade8356f27b07e32380/,2023-04-15 00:00:00+00:00,1,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://betasuslinki.blogspot.com,2023-04-16 00:00:00+00:00,1,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://www.easychemproject.com/db2017/,2023-04-16 00:00:00+00:00,1,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://www.thefreedictionary.com/multimediacard,2023-04-16 00:00:00+00:00,0,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
https://wordpress.org/plugins/tags/mp3-player/,2023-04-16 00:00:00+00:00,0,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://www.xiaoji.com/,2023-04-16 00:00:00+00:00,0,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
https://www.caremax.com.au/,2023-04-16 00:00:00+00:00,0,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
https://www.support-appleld.com.secureupdate.duilawyeryork.com/ap/750c0b621a29911,2023-04-16 00:00:00+00:00,1,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
https://powelltriangle.blogspot.com/,2023-04-16 00:00:00+00:00,0,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
https://whois.icann.org/en/domain-name-registration-process,2023-04-16 00:00:00+00:00,0,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
https://www.azchords.com/m/machinetranslations-tabs-62768/amnesia1-tabs-864781.html,2023-04-17 00:00:00+00:00,0,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://en.academic.ru/dic.nsf/enwiki/72024,2023-04-17 00:00:00+00:00,0,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://reaco.com.mx,2023-04-18 00:00:00+00:00,0,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://www.wikiwand.com/en/latam_chile,2023-04-18 00:00:00+00:00,0,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://www.studymode.com/essays/thin-client-vs-fat-client-network-52373.html,2023-04-18 00:00:00+00:00,0,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
https://www.wolves.co.uk/,2023-04-18 00:00:00+00:00,0,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://www.paypal.imited-login.com/,2023-04-18 00:00:00+00:00,1,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://serinfomedia.com/maerskline/shipping/,2023-04-18 00:00:00+00:00,1,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://in-the-name-of-god1.mihanblog.com,2023-04-18 00:00:00+00:00,0,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
https://www.encyclopediaofmath.org/index.php/connected_space,2023-04-18 00:00:00+00:00,0,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://www.maersklinesllc.dx.am/index.php,2023-04-19 00:00:00+00:00,1,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://www.thesaurus.com/browse/gateway,2023-04-19 00:00:00+00:00,0,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
https://wh494528.ispot.cc/updateaddress.php,2023-04-19 00:00:00+00:00,1,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
https://about.me/automationpersonnelsvcs,2023-04-19 00:00:00+00:00,0,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://www.ita30horas.net/,2023-04-19 00:00:00+00:00,1,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://osdwatracor.qsite.dk/122946/apply%20for%20a%20payday%20loan%20online%20:%20where%20can%20i%20get%20a%20payday%20loan%20online%20:%20cash%20loan%20lenders,2023-04-19 00:00:00+00:00,1,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://www.dtbatna.com/xmlrpc/imbot/imbot/impt/impt/b14087919a24832bcd7dd88872e529e4/raw.php,2023-04-19 00:00:00+00:00,1,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
https://tscit3-my.sharepoint.com/personal/sslomka_totalsafety_org/_layouts/15/wopiframe.aspx?guestaccesstoken=u7co267kpcotj3otvo5r9r2pexl2wzxgc9sfc5etjfk%3d&docid=1_13f705276f5ab4ef6bc03a08b3b111778&wdformid=%7b2ef5fbe6%2dd9c4%2d4e1e%2da1cd%2d076bbdec3cc0%7d&action=formsubmit,2023-04-19 00:00:00+00:00,1,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://en.academic.ru/dic.nsf/enwiki/4160994,2023-04-19 00:00:00+00:00,0,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://sentence.yourdictionary.com/lan,2023-04-19 00:00:00+00:00,0,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://marketinghelper.com.au/themes/sports/wp-content/net/d2ed45a52bc0edfa11c2064e9edee8bf/,2023-04-20 00:00:00+00:00,1,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://www.definitions.net/definition/database,2023-04-20 00:00:00+00:00,0,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://handle.booktobi.com/css/index.html/,2023-04-21 00:00:00+00:00,1,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
https://stateagencybe.tumblr.com,2023-04-21 00:00:00+00:00,1,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
https://chiquito.co.uk/,2023-04-21 00:00:00+00:00,0,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
https://ru.foursquare.com/v/hopdoddy-burger-bar/4cb5e045e262b60c46cb6ae0,2023-04-21 00:00:00+00:00,0,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://tangbingyue.com/wp-content/themes/,2023-04-21 00:00:00+00:00,1,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://masng.com/,2023-04-21 00:00:00+00:00,1,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
https://sigliving-my.sharepoint.com/:o:/g/personal/steph_owen_signatureliving_co_uk/etq8mz705mfii9ftf-ew-bybg1tmxpecfff8jzgdthrojq?e=6m8r3z,2023-04-22 00:00:00+00:00,1,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://www.dummies.com/computers/pcs/chromebook-find-files-with-the-files-app/,2023-04-22 00:00:00+00:00,0,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
https://sites.google.com/view/relaunch-blocked/?ref=tn_tnmn,2023-04-22 00:00:00+00:00,1,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
https://neltfxix.blogspot.com/,2023-04-22 00:00:00+00:00,1,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
https://py.pl/we8nq,2023-04-22 00:00:00+00:00,1,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
https://novafashion.ru:443/,2023-04-22 00:00:00+00:00,0,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://bridgeburglar.com/bridge-burglars-guide-to-bridge-bidding-conventions/,2023-04-23 00:00:00+00:00,0,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
https://www.lovetheedit.com/postnewo/www.dropbox.com/1223/d29759e928f2454418734c9fa877646d,2023-04-23 00:00:00+00:00,1,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
https://bit.ly/2e6d7j1,2023-04-23 00:00:00+00:00,1,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
http://my3.uk-verifyid.com,2023-04-23 00:00:00+00:00,1,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
https://www.codeproject.com/articles/614028/webcontrols/,2023-04-23 00:00:00+00:00,0,kaggle,-1,0,unknown,0,unknown,0,-1,unknown
